                    JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror
 40671.999,   1,  0.40154742E+11,   0.00000000E+00,  -0.40651032E+11,   0.00000000E+00,   0.00000000E+00,   0.50629927E+09,   0.00000000E+00,   0.00000000E+00,   0.61225858E-08,
 40672.999,   1,  0.40484286E+11,   0.00000000E+00,  -0.40987519E+11,   0.00000000E+00,   0.00000000E+00,   0.51227402E+09,   0.00000000E+00,   0.00000000E+00,   0.47971375E-08,
 40674.000,   1,  0.40804451E+11,   0.00000000E+00,  -0.41344814E+11,   0.00000000E+00,   0.00000000E+00,   0.55599225E+09,   0.00000000E+00,   0.00000000E+00,   0.99038811E-09,
 40675.000,   1,  0.41165763E+11,   0.00000000E+00,  -0.41737795E+11,   0.00000000E+00,   0.00000000E+00,   0.59535158E+09,   0.00000000E+00,   0.00000000E+00,  -0.59772053E-09,
 40676.000,   1,  0.41583175E+11,   0.00000000E+00,  -0.42159854E+11,   0.00000000E+00,   0.00000000E+00,   0.60651666E+09,   0.00000000E+00,   0.00000000E+00,  -0.11953149E-08,
 40677.000,   1,  0.42008122E+11,   0.00000000E+00,  -0.42599188E+11,   0.00000000E+00,   0.00000000E+00,   0.62272478E+09,   0.00000000E+00,   0.00000000E+00,  -0.20120316E-08,
 40678.000,   1,  0.42440197E+11,   0.00000000E+00,  -0.43050125E+11,   0.00000000E+00,   0.00000000E+00,   0.64185200E+09,   0.00000000E+00,   0.00000000E+00,  -0.20032302E-08,
 40679.000,   1,  0.42891530E+11,   0.00000000E+00,  -0.43501896E+11,   0.00000000E+00,   0.00000000E+00,   0.64199065E+09,   0.00000000E+00,   0.00000000E+00,  -0.26524155E-08,
 40679.999,   1,  0.43337779E+11,   0.00000000E+00,  -0.43929649E+11,   0.00000000E+00,   0.00000000E+00,   0.61682219E+09,   0.00000000E+00,   0.00000000E+00,  -0.21950479E-08,
 40681.000,   1,  0.43766773E+11,   0.00000000E+00,  -0.44357435E+11,   0.00000000E+00,   0.00000000E+00,   0.60762346E+09,   0.00000000E+00,   0.00000000E+00,   0.15063856E-08,
 40682.000,   1,  0.44159404E+11,   0.00000000E+00,  -0.44801959E+11,   0.00000000E+00,   0.00000000E+00,   0.65457053E+09,   0.00000000E+00,   0.00000000E+00,   0.57875542E-08,
 40683.000,   1,  0.44583007E+11,   0.00000000E+00,  -0.45263332E+11,   0.00000000E+00,   0.00000000E+00,   0.69963716E+09,   0.00000000E+00,   0.00000000E+00,   0.53692438E-08,
 40684.000,   1,  0.45085916E+11,   0.00000000E+00,  -0.45784757E+11,   0.00000000E+00,   0.00000000E+00,   0.73144482E+09,   0.00000000E+00,   0.00000000E+00,   0.13285836E-08,
 40685.000,   1,  0.45618648E+11,   0.00000000E+00,  -0.46353246E+11,   0.00000000E+00,   0.00000000E+00,   0.77287033E+09,   0.00000000E+00,   0.00000000E+00,   0.23705513E-09,
 40686.000,   1,  0.46182861E+11,   0.00000000E+00,  -0.46951225E+11,   0.00000000E+00,   0.00000000E+00,   0.80798233E+09,   0.00000000E+00,   0.00000000E+00,  -0.13658554E-08,
 40687.000,   1,  0.46784945E+11,   0.00000000E+00,  -0.47548103E+11,   0.00000000E+00,   0.00000000E+00,   0.80096791E+09,   0.00000000E+00,   0.00000000E+00,  -0.14107384E-08,
 40688.000,   1,  0.47378453E+11,   0.00000000E+00,  -0.48126125E+11,   0.00000000E+00,   0.00000000E+00,   0.78317475E+09,   0.00000000E+00,   0.00000000E+00,  -0.13849554E-08,
 40689.000,   1,  0.47916260E+11,   0.00000000E+00,  -0.48671006E+11,   0.00000000E+00,   0.00000000E+00,   0.78222609E+09,   0.00000000E+00,   0.00000000E+00,   0.50334230E-08,
 40690.000,   1,  0.48424432E+11,   0.00000000E+00,  -0.49196736E+11,   0.00000000E+00,   0.00000000E+00,   0.79221149E+09,   0.00000000E+00,   0.00000000E+00,   0.86824808E-08,
 40691.000,   1,  0.48946357E+11,   0.00000000E+00,  -0.49755615E+11,   0.00000000E+00,   0.00000000E+00,   0.83069517E+09,   0.00000000E+00,   0.00000000E+00,   0.77273919E-08,
 40692.000,   1,  0.49505899E+11,   0.00000000E+00,  -0.50366113E+11,   0.00000000E+00,   0.00000000E+00,   0.88768828E+09,   0.00000000E+00,   0.00000000E+00,   0.55445521E-08,
 40693.000,   1,  0.50112244E+11,   0.00000000E+00,  -0.51006996E+11,   0.00000000E+00,   0.00000000E+00,   0.93086578E+09,   0.00000000E+00,   0.00000000E+00,   0.87392707E-08,
 40694.000,   1,  0.50738911E+11,   0.00000000E+00,  -0.51645940E+11,   0.00000000E+00,   0.00000000E+00,   0.94304843E+09,   0.00000000E+00,   0.00000000E+00,   0.60569522E-08,
 40695.000,   1,  0.51374525E+11,   0.00000000E+00,  -0.52294318E+11,   0.00000000E+00,   0.00000000E+00,   0.95237537E+09,   0.00000000E+00,   0.00000000E+00,   0.86636430E-08,
 40696.000,   1,  0.52023381E+11,   0.00000000E+00,  -0.52946437E+11,   0.00000000E+00,   0.00000000E+00,   0.95713280E+09,   0.00000000E+00,   0.00000000E+00,   0.12475891E-07,
 40697.000,   1,  0.52684415E+11,   0.00000000E+00,  -0.53601963E+11,   0.00000000E+00,   0.00000000E+00,   0.95350110E+09,   0.00000000E+00,   0.00000000E+00,   0.69814078E-08,
 40698.000,   1,  0.53340047E+11,   0.00000000E+00,  -0.54264268E+11,   0.00000000E+00,   0.00000000E+00,   0.96711442E+09,   0.00000000E+00,   0.00000000E+00,   0.10284885E-07,
 40699.000,   1,  0.53987055E+11,   0.00000000E+00,  -0.54928962E+11,   0.00000000E+00,   0.00000000E+00,   0.99267694E+09,   0.00000000E+00,   0.00000000E+00,   0.87715490E-08,
 40700.000,   1,  0.54640651E+11,   0.00000000E+00,  -0.55602868E+11,   0.00000000E+00,   0.00000000E+00,   0.10103734E+10,   0.00000000E+00,   0.00000000E+00,   0.96178796E-08,
 40701.000,   1,  0.55308963E+11,   0.00000000E+00,  -0.56278620E+11,   0.00000000E+00,   0.00000000E+00,   0.10096860E+10,   0.00000000E+00,   0.00000000E+00,   0.14160541E-07,
 40702.000,   1,  0.55989054E+11,   0.00000000E+00,  -0.56939560E+11,   0.00000000E+00,   0.00000000E+00,   0.98808801E+09,   0.00000000E+00,   0.00000000E+00,   0.12712133E-07,
 40703.000,   1,  0.56640216E+11,   0.00000000E+00,  -0.57570432E+11,   0.00000000E+00,   0.00000000E+00,   0.96689741E+09,   0.00000000E+00,   0.00000000E+00,   0.15540362E-07,
 40704.000,   1,  0.57230586E+11,   0.00000000E+00,  -0.58173878E+11,   0.00000000E+00,   0.00000000E+00,   0.97824081E+09,   0.00000000E+00,   0.00000000E+00,   0.16280232E-07,
 40705.000,   1,  0.57767503E+11,   0.00000000E+00,  -0.58751543E+11,   0.00000000E+00,   0.00000000E+00,   0.10139083E+10,   0.00000000E+00,   0.00000000E+00,   0.18032757E-07,
 40706.000,   1,  0.58289938E+11,   0.00000000E+00,  -0.59312411E+11,   0.00000000E+00,   0.00000000E+00,   0.10522222E+10,   0.00000000E+00,   0.00000000E+00,   0.16610808E-07,
 40707.000,   1,  0.58855701E+11,   0.00000000E+00,  -0.59893053E+11,   0.00000000E+00,   0.00000000E+00,   0.10722777E+10,   0.00000000E+00,   0.00000000E+00,   0.12932263E-07,
 40708.000,   1,  0.59450088E+11,   0.00000000E+00,  -0.60486362E+11,   0.00000000E+00,   0.00000000E+00,   0.10690842E+10,   0.00000000E+00,   0.00000000E+00,   0.13164549E-07,
 40709.000,   1,  0.60024000E+11,   0.00000000E+00,  -0.61076274E+11,   0.00000000E+00,   0.00000000E+00,   0.10845407E+10,   0.00000000E+00,   0.00000000E+00,   0.14327481E-07,
 40710.000,   1,  0.60602287E+11,   0.00000000E+00,  -0.61676346E+11,   0.00000000E+00,   0.00000000E+00,   0.11093148E+10,   0.00000000E+00,   0.00000000E+00,   0.17208670E-07,
 40711.000,   1,  0.61201316E+11,   0.00000000E+00,  -0.62282173E+11,   0.00000000E+00,   0.00000000E+00,   0.11200030E+10,   0.00000000E+00,   0.00000000E+00,   0.15495923E-07,
 40712.000,   1,  0.61801301E+11,   0.00000000E+00,  -0.62889322E+11,   0.00000000E+00,   0.00000000E+00,   0.11257882E+10,   0.00000000E+00,   0.00000000E+00,   0.14582250E-07,
 40713.000,   1,  0.62399025E+11,   0.00000000E+00,  -0.63493946E+11,   0.00000000E+00,   0.00000000E+00,   0.11306386E+10,   0.00000000E+00,   0.00000000E+00,   0.15636092E-07,
 40714.000,   1,  0.63001122E+11,   0.00000000E+00,  -0.64103198E+11,   0.00000000E+00,   0.00000000E+00,   0.11365568E+10,   0.00000000E+00,   0.00000000E+00,   0.18326272E-07,
 40715.000,   1,  0.63606411E+11,   0.00000000E+00,  -0.64707587E+11,   0.00000000E+00,   0.00000000E+00,   0.11301034E+10,   0.00000000E+00,   0.00000000E+00,   0.25046083E-07,
 40716.000,   1,  0.64195299E+11,   0.00000000E+00,  -0.65290708E+11,   0.00000000E+00,   0.00000000E+00,   0.11245991E+10,   0.00000000E+00,   0.00000000E+00,   0.29355968E-07,
 40717.000,   1,  0.64761928E+11,   0.00000000E+00,  -0.65859065E+11,   0.00000000E+00,   0.00000000E+00,   0.11277645E+10,   0.00000000E+00,   0.00000000E+00,   0.28799603E-07,
 40718.000,   1,  0.65322023E+11,   0.00000000E+00,  -0.66431393E+11,   0.00000000E+00,   0.00000000E+00,   0.11440295E+10,   0.00000000E+00,   0.00000000E+00,   0.24902235E-07,
 40719.000,   1,  0.65890424E+11,   0.00000000E+00,  -0.67001761E+11,   0.00000000E+00,   0.00000000E+00,   0.11496586E+10,   0.00000000E+00,   0.00000000E+00,   0.20635993E-07,
 40720.000,   1,  0.66448164E+11,   0.00000000E+00,  -0.67549463E+11,   0.00000000E+00,   0.00000000E+00,   0.11343519E+10,   0.00000000E+00,   0.00000000E+00,   0.22577695E-07,
 40721.000,   1,  0.66965711E+11,   0.00000000E+00,  -0.68075816E+11,   0.00000000E+00,   0.00000000E+00,   0.11443782E+10,   0.00000000E+00,   0.00000000E+00,   0.23805271E-07,
 40722.000,   1,  0.67459296E+11,   0.00000000E+00,  -0.68591575E+11,   0.00000000E+00,   0.00000000E+00,   0.11683909E+10,   0.00000000E+00,   0.00000000E+00,   0.17882463E-07,
 40723.000,   1,  0.67955923E+11,   0.00000000E+00,  -0.69106277E+11,   0.00000000E+00,   0.00000000E+00,   0.11817919E+10,   0.00000000E+00,   0.00000000E+00,   0.25040601E-07,
 40724.000,   1,  0.68463478E+11,   0.00000000E+00,  -0.69622311E+11,   0.00000000E+00,   0.00000000E+00,   0.11855663E+10,   0.00000000E+00,   0.00000000E+00,   0.31943893E-07,
 40725.000,   1,  0.68979273E+11,   0.00000000E+00,  -0.70146954E+11,   0.00000000E+00,   0.00000000E+00,   0.11923703E+10,   0.00000000E+00,   0.00000000E+00,   0.30791192E-07,
 40726.000,   1,  0.69488148E+11,   0.00000000E+00,  -0.70676281E+11,   0.00000000E+00,   0.00000000E+00,   0.12162847E+10,   0.00000000E+00,   0.00000000E+00,   0.31060973E-07,
 40727.000,   1,  0.69984318E+11,   0.00000000E+00,  -0.71190581E+11,   0.00000000E+00,   0.00000000E+00,   0.12343406E+10,   0.00000000E+00,   0.00000000E+00,   0.28426430E-07,
 40728.000,   1,  0.70506100E+11,   0.00000000E+00,  -0.71705116E+11,   0.00000000E+00,   0.00000000E+00,   0.12267861E+10,   0.00000000E+00,   0.00000000E+00,   0.31568816E-07,
 40729.000,   1,  0.71055799E+11,   0.00000000E+00,  -0.72235982E+11,   0.00000000E+00,   0.00000000E+00,   0.12105932E+10,   0.00000000E+00,   0.00000000E+00,   0.41984164E-07,
 40730.000,   1,  0.71582591E+11,   0.00000000E+00,  -0.72776911E+11,   0.00000000E+00,   0.00000000E+00,   0.12213866E+10,   0.00000000E+00,   0.00000000E+00,   0.50536016E-07,
 40731.000,   1,  0.72079636E+11,   0.00000000E+00,  -0.73298041E+11,   0.00000000E+00,   0.00000000E+00,   0.12465800E+10,   0.00000000E+00,   0.00000000E+00,   0.49577950E-07,
 40732.000,   1,  0.72634873E+11,   0.00000000E+00,  -0.73854278E+11,   0.00000000E+00,   0.00000000E+00,   0.12510701E+10,   0.00000000E+00,   0.00000000E+00,   0.44335606E-07,
 40733.000,   1,  0.73238153E+11,   0.00000000E+00,  -0.74452394E+11,   0.00000000E+00,   0.00000000E+00,   0.12432846E+10,   0.00000000E+00,   0.00000000E+00,   0.58391335E-07,
 40734.000,   1,  0.73819695E+11,   0.00000000E+00,  -0.75020328E+11,   0.00000000E+00,   0.00000000E+00,   0.12282996E+10,   0.00000000E+00,   0.00000000E+00,   0.72681650E-07,
 40735.000,   1,  0.74375628E+11,   0.00000000E+00,  -0.75568899E+11,   0.00000000E+00,   0.00000000E+00,   0.12217545E+10,   0.00000000E+00,   0.00000000E+00,   0.72025503E-07,
 40736.000,   1,  0.74885066E+11,   0.00000000E+00,  -0.76077994E+11,   0.00000000E+00,   0.00000000E+00,   0.12184922E+10,   0.00000000E+00,   0.00000000E+00,   0.90787364E-07,
 40737.000,   1,  0.75385259E+11,   0.00000000E+00,  -0.76564231E+11,   0.00000000E+00,   0.00000000E+00,   0.11979906E+10,   0.00000000E+00,   0.00000000E+00,   0.11067323E-06,
 40738.000,   1,  0.75907011E+11,   0.00000000E+00,  -0.77074699E+11,   0.00000000E+00,   0.00000000E+00,   0.11909563E+10,   0.00000000E+00,   0.00000000E+00,   0.92564864E-07,
 40739.000,   1,  0.76423781E+11,   0.00000000E+00,  -0.77589005E+11,   0.00000000E+00,   0.00000000E+00,   0.11920742E+10,   0.00000000E+00,   0.00000000E+00,   0.82250156E-07,
 40740.000,   1,  0.76931920E+11,   0.00000000E+00,  -0.78083073E+11,   0.00000000E+00,   0.00000000E+00,   0.11732675E+10,   0.00000000E+00,   0.00000000E+00,   0.91919280E-07,
 40741.000,   1,  0.77427121E+11,   0.00000000E+00,  -0.78548095E+11,   0.00000000E+00,   0.00000000E+00,   0.11400598E+10,   0.00000000E+00,   0.00000000E+00,   0.11595035E-06,
 40742.000,   1,  0.77901052E+11,   0.00000000E+00,  -0.78992156E+11,   0.00000000E+00,   0.00000000E+00,   0.11169087E+10,   0.00000000E+00,   0.00000000E+00,   0.81691374E-07,
 40743.000,   1,  0.78358229E+11,   0.00000000E+00,  -0.79441798E+11,   0.00000000E+00,   0.00000000E+00,   0.11149153E+10,   0.00000000E+00,   0.00000000E+00,   0.72868545E-07,
 40744.000,   1,  0.78807080E+11,   0.00000000E+00,  -0.79898260E+11,   0.00000000E+00,   0.00000000E+00,   0.11165039E+10,   0.00000000E+00,   0.00000000E+00,   0.93071270E-07,
 40745.000,   1,  0.79266981E+11,   0.00000000E+00,  -0.80347816E+11,   0.00000000E+00,   0.00000000E+00,   0.10995099E+10,   0.00000000E+00,   0.00000000E+00,   0.13332938E-06,
 40746.000,   1,  0.79723627E+11,   0.00000000E+00,  -0.80786058E+11,   0.00000000E+00,   0.00000000E+00,   0.10811988E+10,   0.00000000E+00,   0.00000000E+00,   0.12777319E-06,
 40747.000,   1,  0.80167075E+11,   0.00000000E+00,  -0.81217152E+11,   0.00000000E+00,   0.00000000E+00,   0.10780351E+10,   0.00000000E+00,   0.00000000E+00,   0.85267682E-07,
 40748.000,   1,  0.80600309E+11,   0.00000000E+00,  -0.81638931E+11,   0.00000000E+00,   0.00000000E+00,   0.10718589E+10,   0.00000000E+00,   0.00000000E+00,   0.72043662E-07,
 40749.000,   1,  0.81031334E+11,   0.00000000E+00,  -0.82068066E+11,   0.00000000E+00,   0.00000000E+00,   0.10683437E+10,   0.00000000E+00,   0.00000000E+00,   0.73725007E-07,
 40750.000,   1,  0.81463336E+11,   0.00000000E+00,  -0.82493907E+11,   0.00000000E+00,   0.00000000E+00,   0.10597522E+10,   0.00000000E+00,   0.00000000E+00,   0.80983701E-07,
 40751.000,   1,  0.81890634E+11,   0.00000000E+00,  -0.82908208E+11,   0.00000000E+00,   0.00000000E+00,   0.10425731E+10,   0.00000000E+00,   0.00000000E+00,   0.94270262E-07,
 40752.000,   1,  0.82297761E+11,   0.00000000E+00,  -0.83317403E+11,   0.00000000E+00,   0.00000000E+00,   0.10402545E+10,   0.00000000E+00,   0.00000000E+00,   0.12149413E-06,
 40753.000,   1,  0.82691574E+11,   0.00000000E+00,  -0.83715185E+11,   0.00000000E+00,   0.00000000E+00,   0.10431573E+10,   0.00000000E+00,   0.00000000E+00,   0.12372873E-06,
 40754.000,   1,  0.83085464E+11,   0.00000000E+00,  -0.84100946E+11,   0.00000000E+00,   0.00000000E+00,   0.10398001E+10,   0.00000000E+00,   0.00000000E+00,   0.11289274E-06,
 40755.000,   1,  0.83471480E+11,   0.00000000E+00,  -0.84477263E+11,   0.00000000E+00,   0.00000000E+00,   0.10330089E+10,   0.00000000E+00,   0.00000000E+00,   0.10663677E-06,
 40756.000,   1,  0.83837947E+11,   0.00000000E+00,  -0.84838858E+11,   0.00000000E+00,   0.00000000E+00,   0.10238159E+10,   0.00000000E+00,   0.00000000E+00,   0.12519982E-06,
 40757.000,   1,  0.84191433E+11,   0.00000000E+00,  -0.85187269E+11,   0.00000000E+00,   0.00000000E+00,   0.10176621E+10,   0.00000000E+00,   0.00000000E+00,   0.13714430E-06,
 40758.000,   1,  0.84544506E+11,   0.00000000E+00,  -0.85543941E+11,   0.00000000E+00,   0.00000000E+00,   0.10241286E+10,   0.00000000E+00,   0.00000000E+00,   0.11223725E-06,
 40759.000,   1,  0.84892236E+11,   0.00000000E+00,  -0.85892775E+11,   0.00000000E+00,   0.00000000E+00,   0.10240232E+10,   0.00000000E+00,   0.00000000E+00,   0.12273335E-06,
 40760.000,   1,  0.85231591E+11,   0.00000000E+00,  -0.86210542E+11,   0.00000000E+00,   0.00000000E+00,   0.99915794E+09,   0.00000000E+00,   0.00000000E+00,   0.13336907E-06,
 40761.000,   1,  0.85564411E+11,   0.00000000E+00,  -0.86527314E+11,   0.00000000E+00,   0.00000000E+00,   0.98425557E+09,   0.00000000E+00,   0.00000000E+00,   0.13597330E-06,
 40762.000,   1,  0.85898715E+11,   0.00000000E+00,  -0.86869233E+11,   0.00000000E+00,   0.00000000E+00,   0.99531572E+09,   0.00000000E+00,   0.00000000E+00,   0.11310136E-06,
 40763.000,   1,  0.86237834E+11,   0.00000000E+00,  -0.87217316E+11,   0.00000000E+00,   0.00000000E+00,   0.10004479E+10,   0.00000000E+00,   0.00000000E+00,   0.13434016E-06,
 40764.000,   1,  0.86568208E+11,   0.00000000E+00,  -0.87552987E+11,   0.00000000E+00,   0.00000000E+00,   0.99603729E+09,   0.00000000E+00,   0.00000000E+00,   0.25306905E-06,
 40765.000,   1,  0.86885674E+11,   0.00000000E+00,  -0.87878165E+11,   0.00000000E+00,   0.00000000E+00,   0.99461492E+09,   0.00000000E+00,   0.00000000E+00,   0.13997128E-05,
 40766.000,   1,  0.87214468E+11,   0.00000000E+00,  -0.88206233E+11,   0.00000000E+00,   0.00000000E+00,   0.99357863E+09,   0.00000000E+00,   0.00000000E+00,   0.16545275E-05,
 40767.000,   1,  0.87565071E+11,   0.00000000E+00,  -0.88557985E+11,   0.00000000E+00,   0.00000000E+00,   0.10001707E+10,   0.00000000E+00,   0.00000000E+00,   0.39292902E-06,
 40768.000,   1,  0.87938334E+11,   0.00000000E+00,  -0.88929171E+11,   0.00000000E+00,   0.00000000E+00,   0.10063022E+10,   0.00000000E+00,   0.00000000E+00,   0.17874671E-06,
 40769.000,   1,  0.88315003E+11,   0.00000000E+00,  -0.89286459E+11,   0.00000000E+00,   0.00000000E+00,   0.99353106E+09,   0.00000000E+00,   0.00000000E+00,   0.12295676E-06,
 40770.000,   1,  0.88659536E+11,   0.00000000E+00,  -0.89615321E+11,   0.00000000E+00,   0.00000000E+00,   0.97714145E+09,   0.00000000E+00,   0.00000000E+00,   0.12579813E-06,
 40771.000,   1,  0.88980135E+11,   0.00000000E+00,  -0.89937137E+11,   0.00000000E+00,   0.00000000E+00,   0.97772947E+09,   0.00000000E+00,   0.00000000E+00,   0.12774303E-06,
 40772.000,   1,  0.89312368E+11,   0.00000000E+00,  -0.90288444E+11,   0.00000000E+00,   0.00000000E+00,   0.10002695E+10,   0.00000000E+00,   0.00000000E+00,   0.11727132E-06,
 40773.000,   1,  0.89678437E+11,   0.00000000E+00,  -0.90666182E+11,   0.00000000E+00,   0.00000000E+00,   0.10121073E+10,   0.00000000E+00,   0.00000000E+00,   0.10515058E-06,
 40774.000,   1,  0.90065621E+11,   0.00000000E+00,  -0.91053913E+11,   0.00000000E+00,   0.00000000E+00,   0.10092782E+10,   0.00000000E+00,   0.00000000E+00,   0.12088695E-06,
 40775.000,   1,  0.90435854E+11,   0.00000000E+00,  -0.91425190E+11,   0.00000000E+00,   0.00000000E+00,   0.10053845E+10,   0.00000000E+00,   0.00000000E+00,   0.13529392E-06,
 40776.000,   1,  0.90769910E+11,   0.00000000E+00,  -0.91749578E+11,   0.00000000E+00,   0.00000000E+00,   0.98706711E+09,   0.00000000E+00,   0.00000000E+00,   0.28424176E-06,
 40777.000,   1,  0.91081313E+11,   0.00000000E+00,  -0.92051314E+11,   0.00000000E+00,   0.00000000E+00,   0.97776545E+09,   0.00000000E+00,   0.00000000E+00,   0.26043502E-06,
 40778.000,   1,  0.91391125E+11,   0.00000000E+00,  -0.92362800E+11,   0.00000000E+00,   0.00000000E+00,   0.98457779E+09,   0.00000000E+00,   0.00000000E+00,   0.16668081E-06,
 40779.000,   1,  0.91714381E+11,   0.00000000E+00,  -0.92696173E+11,   0.00000000E+00,   0.00000000E+00,   0.99394941E+09,   0.00000000E+00,   0.00000000E+00,   0.18829835E-06,
 40780.000,   1,  0.92059099E+11,   0.00000000E+00,  -0.93036786E+11,   0.00000000E+00,   0.00000000E+00,   0.98831016E+09,   0.00000000E+00,   0.00000000E+00,   0.21266903E-06,
 40781.000,   1,  0.92404393E+11,   0.00000000E+00,  -0.93364645E+11,   0.00000000E+00,   0.00000000E+00,   0.97363154E+09,   0.00000000E+00,   0.00000000E+00,   0.16367928E-06,
 40782.000,   1,  0.92728023E+11,   0.00000000E+00,  -0.93694882E+11,   0.00000000E+00,   0.00000000E+00,   0.98501045E+09,   0.00000000E+00,   0.00000000E+00,   0.11510630E-06,
 40783.000,   1,  0.93049787E+11,   0.00000000E+00,  -0.94016577E+11,   0.00000000E+00,   0.00000000E+00,   0.98202135E+09,   0.00000000E+00,   0.00000000E+00,   0.12574044E-06,
 40784.000,   1,  0.93370788E+11,   0.00000000E+00,  -0.94313892E+11,   0.00000000E+00,   0.00000000E+00,   0.95593477E+09,   0.00000000E+00,   0.00000000E+00,   0.14016833E-06,
 40785.000,   1,  0.93660479E+11,   0.00000000E+00,  -0.94587256E+11,   0.00000000E+00,   0.00000000E+00,   0.94238848E+09,   0.00000000E+00,   0.00000000E+00,   0.12621216E-06,
 40786.000,   1,  0.93928183E+11,   0.00000000E+00,  -0.94852171E+11,   0.00000000E+00,   0.00000000E+00,   0.93996937E+09,   0.00000000E+00,   0.00000000E+00,   0.12076504E-06,
 40787.000,   1,  0.94191280E+11,   0.00000000E+00,  -0.95122448E+11,   0.00000000E+00,   0.00000000E+00,   0.94929208E+09,   0.00000000E+00,   0.00000000E+00,   0.11146789E-06,
 40788.000,   1,  0.94459230E+11,   0.00000000E+00,  -0.95371741E+11,   0.00000000E+00,   0.00000000E+00,   0.92992943E+09,   0.00000000E+00,   0.00000000E+00,   0.11171523E-06,
 40789.000,   1,  0.94708980E+11,   0.00000000E+00,  -0.95596757E+11,   0.00000000E+00,   0.00000000E+00,   0.90051638E+09,   0.00000000E+00,   0.00000000E+00,   0.14702331E-06,
 40790.000,   1,  0.94925396E+11,   0.00000000E+00,  -0.95799711E+11,   0.00000000E+00,   0.00000000E+00,   0.88588240E+09,   0.00000000E+00,   0.00000000E+00,   0.15104612E-06,
 40790.999,   1,  0.95127351E+11,   0.00000000E+00,  -0.95987550E+11,   0.00000000E+00,   0.00000000E+00,   0.87244903E+09,   0.00000000E+00,   0.00000000E+00,   0.15243559E-06,
 40792.000,   1,  0.95309068E+11,   0.00000000E+00,  -0.96161650E+11,   0.00000000E+00,   0.00000000E+00,   0.86433396E+09,   0.00000000E+00,   0.00000000E+00,   0.16120077E-06,
 40793.000,   1,  0.95470915E+11,   0.00000000E+00,  -0.96352075E+11,   0.00000000E+00,   0.00000000E+00,   0.89194808E+09,   0.00000000E+00,   0.00000000E+00,   0.17840964E-06,
 40793.999,   1,  0.95632140E+11,   0.00000000E+00,  -0.96542520E+11,   0.00000000E+00,   0.00000000E+00,   0.91498135E+09,   0.00000000E+00,   0.00000000E+00,   0.40315554E-06,
 40795.000,   1,  0.95828544E+11,   0.00000000E+00,  -0.96713507E+11,   0.00000000E+00,   0.00000000E+00,   0.88767317E+09,   0.00000000E+00,   0.00000000E+00,   0.74440403E-06,
 40795.999,   1,  0.96038583E+11,   0.00000000E+00,  -0.96899306E+11,   0.00000000E+00,   0.00000000E+00,   0.86564450E+09,   0.00000000E+00,   0.00000000E+00,   0.41583758E-06,
